epoch,acc,loss,val_acc,val_loss
0,0.6497417840375587,0.48980711303730035,0.711106938310055,0.4642985276922037
1,0.6717963165144066,0.4321760913946317,0.716927987976753,0.4384473748238205
2,0.670880726839441,0.4163999601774782,0.7189935217406445,0.40247969901144265
3,0.6721367280602272,0.40786856202080335,0.7299314618345695,0.39627370059546785
4,0.6860818631090045,0.40079918578239987,0.6597972021350479,0.3888498408729603
5,0.6880656407380968,0.393336477934271,0.7443901980978683,0.5814056918615101
6,0.6902607082921812,0.38552849706372505,0.7416674490602193,0.43471689322990337
7,0.6937117770670518,0.3866698085603895,0.7350014083128716,0.39255484037039484
8,0.7164841356502308,0.3517127047815872,0.7381466528908455,0.34282810992799184
9,0.7185266049251542,0.3391207331906461,0.7475354426758422,0.34227949145445186
10,0.7264969304276226,0.3332294254162254,0.7519951178237156,0.33476101039697265
11,0.7352772006453594,0.3279306476445404,0.7481457140230593,0.3281353235940825
12,0.7343968259578925,0.32651328465462903,0.7602103088855878,0.32935772373896105
13,0.7331525630655727,0.3228819735478241,0.7617594592001122,0.32796271572089386
14,0.7401720839069762,0.32572124064113905,0.75734672800676,0.3259871244466305
15,0.7347020225155146,0.32170662910524794,0.7591775420148343,0.31880717038922224
16,0.7441983308109918,0.3142418924484909,0.7691766031358558,0.3236724018230236
17,0.7427897313103451,0.3176176575623843,0.7574875598479387,0.31993366031100506
18,0.7484945592858308,0.3106160613399222,0.7564547929715891,0.31717775923944086
19,0.7446326489908419,0.3107656929742429,0.765374143267336,0.31358265262282026
20,0.7491519057191395,0.30761209276914914,0.7636372171571115,0.31863435191462913
21,0.7474615863192028,0.30829025609616734,0.7681907802028349,0.31773026693076295
22,0.7513469732732239,0.30361305877729355,0.7715707445254338,0.31283927374834336
23,0.7536594241182708,0.30348513047489317,0.7649985916815323,0.3096543423478801
24,0.7555962484313978,0.3054916388273638,0.7614777955121584,0.30978608045289424
25,0.7518517214273716,0.3010522334744451,0.7603041967834377,0.3078683413634597
26,0.7552675752140438,0.2988199966112123,0.76814383625391,0.30983278703361405
27,0.7583547557861606,0.30184529305968955,0.771054361087259,0.3089369782228052
28,0.7630383491220857,0.29873855822703715,0.768096892304985,0.30358234678439644
29,0.7609606648603633,0.29681319836683917,0.7764998591681532,0.3033373744955076
30,0.7603620100718362,0.2969804836518966,0.771007417138334,0.30595344565497773
31,0.7620288528151896,0.29467668342938047,0.7647169279823862,0.3013161258245205
32,0.7583312791271286,0.2948458871378573,0.7636372171627077,0.3016023264954236
33,0.7628857508443241,0.2922511995618137,0.7745282133133039,0.29809847589433985
34,0.7599159535645691,0.2894695186757402,0.7642005445554036,0.29606573289655236
35,0.7640126304442818,0.2932171836263531,0.779410383995906,0.30052436462953686
36,0.761758871242967,0.28990800504699243,0.7688479954989771,0.29539603534032766
37,0.7650925567261754,0.29198557000322256,0.774434325415454,0.30739701654166773
38,0.7636487422387295,0.28707733042183253,0.7645760961356113,0.29544719824677607
39,0.7617471329145005,0.2898959093156768,0.7886113979852029,0.3120762029506803
40,0.7698231033815639,0.28392421873191037,0.7809595343104305,0.2969506189693018
41,0.770515664800972,0.28253044600813565,0.7819923011867802,0.2995223818905117
42,0.7681679989684264,0.28367808194762834,0.7784715050174064,0.29585852348452835
43,0.769447476847545,0.2825194396729024,0.7760773636222322,0.2954852300058669
44,0.7693653085426818,0.2768029642836837,0.7809125903615055,0.2964324623233554
45,0.7697057200878027,0.27947273848177706,0.7798328795362309,0.2953104500504393
46,0.7689544670211642,0.2782867352974761,0.7779551215792315,0.2948938128002166
47,0.7685788404885446,0.27749502422928973,0.7806778706168807,0.29544843151673816
48,0.768531887173279,0.28342390539316237,0.7774856820899817,0.2947504788531034
49,0.7682736439309223,0.2819318874657737,0.7781428973749315,0.2949464051269519
