0,0.4334281597593751
1,0.6040501698276862
2,0.6417493277423951
3,0.7107667255961662
4,0.4347320979130209
5,0.6687474835182758
6,0.6791675676284317
7,0.7339314923236748
8,0.7371636456301303
9,0.6952912842616654
10,0.688183599291076
11,0.6913553419533841
12,0.7455764565798845
13,0.7509025416312298
14,0.7614737546489709
15,0.7591846961453386
16,0.7563377678758741
17,0.7623279499299154
18,0.7627147995612765
19,0.7643665867709889
20,0.7614240339880449
21,0.7614601113914062
22,0.762219588611619
23,0.763168494028196
24,0.7623752657105631
25,0.7627213906713147
26,0.7634211081871134
27,0.7614718123530364
28,0.7622968351392108
29,0.7632482833524677
