epoch,acc,loss,val_acc,val_loss
0,0.7298226671552575,0.4451896574730809,0.7159891089814648,0.5739235018729134
0,0.7265248160425369,0.4774508026545047,0.7166463242664145,0.6002962189530578
1,0.808302134804629,0.25542163530696843,0.7183363064556947,0.5065349693864
2,0.8130670015297375,0.24511222118625228,0.7232184771998545,0.41779364422054627
3,0.8164939500282794,0.23811743088661264,0.7321847713885649,0.40858663963707453
4,0.8193340922673159,0.23659428317781717,0.7621350108306851,0.35976934455927634
5,0.824744445873963,0.23021378555359073,0.8046662285007588,0.3287088907936819
6,0.8267043787433282,0.22715250819301364,0.8035395737825207,0.34670520193945487
7,0.8268921567511827,0.2259433581490024,0.818937188945973,0.30415094128775155
8,0.8278662551254807,0.2221278715219639,0.8170594309889736,0.3102622645112363
9,0.8288520896149517,0.2237981099515612,0.8008637686937966,0.32409614739244774
10,0.8320912601133339,0.2165189664920853,0.7982349075260168,0.336165202577823
11,0.8349900829695068,0.21338166233367212,0.8018965355701463,0.3203156471991134
12,0.8358937646024016,0.20796039047359235,0.8015679279276714,0.3193377841163628
13,0.835400847346124,0.20637224180091177,0.7995493381238971,0.32721645837546
14,0.8356473059648192,0.20700781012140484,0.8005351610513217,0.3234925587718313
15,0.834954874594608,0.2071011727049609,0.799737113919597,0.3252318943232933
16,0.8357998755949768,0.20675026086470044,0.8002065534088468,0.3255869296249364
17,0.8369617519666364,0.2059681265554669,0.8000187776131469,0.32648504914985377
18,0.8362458483408965,0.20612185492661989,0.8004412731534718,0.3250598484681208
19,0.8358233478470078,0.20546530841750052,0.8002534973577718,0.32397392161317123
20,0.8366214043370187,0.20445447229799854,0.8008168247448716,0.32110188149441105
21,0.8350957081025975,0.20618226448295668,0.8006290489491718,0.3222851708717452
22,0.8365627237177836,0.20488626686614267,0.8003473852556218,0.32468716519425794
23,0.8369617519722325,0.20412236594176708,0.8005821050002467,0.32297400326171893
24,0.8358233478477074,0.20589108231997832,0.8001596094599219,0.3240960250437153
25,0.8365744598399517,0.20561754872055407,0.8004882171023967,0.322593783509081
26,0.8355064724652241,0.20547775519590294,0.8005821050002467,0.32446509034474036
0,0.7344114920114684,0.4474786468790111,0.7195568491277443,0.5142106263388626
1,0.809863039413949,0.2551573633060578,0.7219040466019743,0.44838721992129865
2,0.8143462391517593,0.2430171965349547,0.7605858605161607,0.36659853342116444
3,0.8207893717631319,0.23639909623294095,0.7872500234775707,0.3607197052021562
4,0.8248148626209625,0.22969527331596096,0.8044315087841146,0.3405642488586792
5,0.8298848686091843,0.2225709501730202,0.81433668207444,0.3287639765238697
6,0.8328775804867727,0.21605903897405837,0.7992676743743856,0.32840796948911866
7,0.8338047343479147,0.21285944399710757,0.8187024692293289,0.3084008968438288
8,0.8354947363402578,0.20984638839135006,0.7931649610700994,0.3169076181238173
9,0.835952445213942,0.20692596598855081,0.8000657215061103,0.31440107176454063
10,0.8352365415965963,0.20666491675220477,0.8126936437949117,0.30582310421490777
11,0.8372786273351291,0.20393392505809946,0.7925546897620553,0.31345490665964515
12,0.836715293342345,0.2037533194675552,0.791897474421144,0.32814967020633984
13,0.8389451570859341,0.20207352585926963,0.7932588489399686,0.3194730233171268
14,0.8400600889521325,0.19965944575720523,0.8091728476535187,0.3052133420814025
15,0.8406468952137364,0.19612671182839522,0.7952304948227986,0.31474927195348984
16,0.8412689098320514,0.19614974165600177,0.7848558821103773,0.3246002162205715
17,0.8396258523339771,0.19599965298812522,0.7852314336737963,0.3332395854214303
18,0.8412337014515564,0.19503582855708296,0.7892686133093257,0.31578017659740665
19,0.841221965337083,0.19460723556962287,0.7889400056668509,0.3208641437882717
20,0.8414684239508816,0.19392364750169286,0.7880950145862011,0.31820350465399816
21,0.8421021746962615,0.1933235458982719,0.7874377993012514,0.3255822941340501
22,0.8421373830844513,0.19248297753455568,0.7875786311480263,0.32714506592585796
