epoch,acc,loss,val_acc,val_loss
0,0.8591937749018258,0.3374597089841983,0.9152243098198672,0.2137929898127782
1,0.9080722193672375,0.22525254820464755,0.9176969353868868,0.2254607491655764
2,0.9163037650583908,0.204938990460136,0.9192511519750746,0.19684724660780437
3,0.9190653143867726,0.19900925652941553,0.927375493012566,0.18246025569718535
4,0.9235262827527989,0.18874187899661457,0.9306252259999271,0.18038200065151452
5,0.927155243124365,0.1822359894314452,0.9252560995611274,0.1955515714089216
6,0.9272083490796798,0.17968211250877902,0.9287884226749828,0.1765793612676221
7,0.9291024914588057,0.175564147255013,0.9300600558950975,0.20394888460499286
8,0.9309612255451806,0.1705076594514369,0.9270929035808626,0.18030314816471882
9,0.934784911758901,0.1619087725991189,0.9344401294289861,0.1686419857365215
10,0.9352628745891749,0.16044527657856286,0.9287884165692439,0.17036462364917676
11,0.9387502155381613,0.1556854023672159,0.9280819564857739,0.20599173662867576
12,0.9399008629363835,0.1506128046298253,0.9197456679635568,0.18608273056782162
13,0.9446273632525638,0.1406300976149676,0.9383963316163171,0.1643340375652081
14,0.9481147066178122,0.13339344959967875,0.9383256845742054,0.16721722421524846
15,0.949902633129548,0.12956545244362275,0.9380431001955273,0.1648477781833755
16,0.9485926679286899,0.12969645748604375,0.9372659870063151,0.16247831270261856
17,0.9520446069473966,0.12393642241584661,0.9386082699634885,0.16537286477516752
18,0.9519029891813808,0.1253278409459777,0.9385376246267728,0.1686236420070607
19,0.9518321793276475,0.12417155745325309,0.9363475855228043,0.1675352784474382
20,0.9512657081580707,0.12406049113391585,0.9380430995428448,0.1671881884999681
21,0.9536732140526896,0.1198427256524489,0.9374779284063559,0.16636221671917126
22,0.95213311614136,0.12338075685931595,0.9379724528376014,0.16637411139344882
23,0.9511240890625832,0.12432643393828481,0.9377605131429566,0.16676122340706287
24,0.9529297195043916,0.12002764075234794,0.9381137458901656,0.16730804617162393
25,0.9523809504922586,0.12295848961835795,0.9381137458691113,0.16625867689279059
26,0.9530713365951203,0.1211360622943239,0.9378311598271458,0.16781815928606042
27,0.9522747361231618,0.12091481167896276,0.938325685247942,0.1679186479904676
28,0.9523455452805052,0.12261618578311595,0.9376898674483183,0.16651156445203927
29,0.9526641859715334,0.12094432250216569,0.9376898671325042,0.16689128315794052
