0,0.6453463449906423
1,0.6775502091896597
2,0.6763768546153126
3,0.6368339856087197
4,0.7384890800904463
5,0.7412838802464928
6,0.7450158498323791
7,0.748592211800718
8,0.7530826530975906
9,0.7546223809680841
10,0.7400512908768984
11,0.7522452260746572
12,0.7556766497574965
13,0.7545154862548412
14,0.7522053762623835
15,0.7567863862124053
16,0.7548230638421695
17,0.760058611196813
18,0.7586158236842675
19,0.75816910087458
20,0.7601234765175069
21,0.7588920200157342
22,0.7584018823305727
23,0.7592085522998571
24,0.7553780076339515
25,0.7581072169306173
26,0.7579026104934482
27,0.7567949247984608
28,0.7574819974654015
29,0.7571171707480745
