0,0.7044590251678802
1,0.6806812712355067
2,0.7141921792014303
3,0.7349459145120789
4,0.7491115416090715
5,0.6967745986305138
6,0.7725241430210568
7,0.7651236330804085
8,0.7752505764275812
9,0.7638411810619076
10,0.716522123417969
11,0.7941805247086987
12,0.8019392809395814
13,0.8005430776585731
14,0.7997228403231674
15,0.801522091729827
16,0.8004898175203893
17,0.8062097640204196
18,0.8041340769147315
19,0.8043651671707222
20,0.800750400747039
21,0.8058101576951516
22,0.8037862823691613
23,0.8058844526670711
24,0.8065481463608344
25,0.8063955120905721
26,0.806851688615697
27,0.8063365664036116
28,0.807200159290103
29,0.8065091091990095
30,0.8057725568133003
31,0.8063181111935306
32,0.8062244473021503
33,0.8065712927474101
34,0.8063384618248437
35,0.8064181599170926
36,0.8059911301612481
37,0.8060367901248702
38,0.806196537176594
39,0.8060176083128499
40,0.8064090492288312
41,0.8056335743735608
42,0.8062031730127657
43,0.8063330820112057
44,0.8063358972245654
45,0.8063978098067892
46,0.8061958730865277
47,0.805873069658432
48,0.8066161882843945
49,0.8064306010133666
