0,0.6233782541739408
1,0.6357998779727034
2,0.6602104341203809
3,0.7077521446767496
4,0.7110362580486802
5,0.6805617078916903
6,0.7259557914955213
7,0.7259833026649383
8,0.7409041825760943
9,0.7500066171522441
10,0.747834809162327
11,0.749121375208337
12,0.7480849493812727
13,0.7499681248758936
14,0.7472996489989716
15,0.7497240367305569
16,0.7478236356330441
17,0.747534217651302
18,0.7500338100299587
19,0.7467025297123814
20,0.7498245196543161
21,0.7491639330004509
22,0.7474773120253018
23,0.7480318129363955
24,0.7521808963160949
25,0.7495423357276678
26,0.7478339500100871
27,0.747799267571615
28,0.748740511603811
29,0.747383072506306
30,0.7462405583237162
31,0.7469213209472516
32,0.7484700130198874
33,0.7478019456227434
34,0.7487542188172004
35,0.7487353281635121
36,0.7498264335964995
37,0.7476069955275779
38,0.7472137602371185
39,0.7468988078582222
40,0.7484126995681786
41,0.7479733350782791
42,0.7485523797877961
43,0.7460369489495389
44,0.748813258072828
45,0.7478752371855864
46,0.7478384575944523
47,0.7456501745911874
48,0.7491111961334231
49,0.7498591540089863
