epoch,acc,loss,val_acc,val_loss
0,0.8700141408487291,0.30832257720377015,0.9025785934373457,0.22764942182622078
1,0.906372804497381,0.2253509852174616,0.9121865132216302,0.2035725268741582
2,0.9133651921086068,0.20854716339002016,0.9167078828188439,0.22112641629609317
3,0.9195963819167491,0.1971784137607486,0.919039210911902,0.19427703335191707
4,0.9210302653534683,0.19201107023774808,0.9300600545476242,0.1738814351700591
5,0.9245707139143333,0.18501656308472103,0.9005298470069646,0.2213541025862345
6,0.9285537202625407,0.17755943765986765,0.9318262172520098,0.17634376913509112
7,0.9299344963933709,0.1733851655223007,0.9273048480127187,0.21403753380605334
8,0.9391219630391645,0.1546957481485655,0.9351465962498232,0.16685653487118424
9,0.9380775289760055,0.15318846080440993,0.9349346568709925,0.16457710493815236
10,0.9408036759415017,0.14885422300925233,0.9357824164075255,0.17433589332645244
11,0.9400247776902952,0.1497734626624875,0.9358530630917147,0.17449854342750507
12,0.941069211194232,0.14774249872869677,0.9369127589752632,0.1718011403654372
13,0.9425739019734604,0.14380571188246555,0.9364888802176017,0.16845201366952434
14,0.9446273628938174,0.14137538717550227,0.9359943544388828,0.16728797085985872
15,0.9431226733596499,0.14385883126306964,0.9360650024705454,0.16817112753897412
16,0.9434590136230382,0.14347219513325296,0.9364888781963916,0.169620829956433
17,0.9415825762396725,0.1463949159288917,0.9361356488178662,0.16790019006789764
18,0.9426624136997506,0.14365584363313158,0.9367714642594114,0.16896286202546607
19,0.9426624135203774,0.14377584574412067,0.9368421109436006,0.1688214131291786
20,0.9428925426433858,0.14400436609039097,0.9357824167443939,0.16789804765357857
21,0.9422552629917528,0.14332513313342837,0.9361356484809978,0.16790750621170258
22,0.9410515102185408,0.14588313131527386,0.9366301715647698,0.16920813093312592
23,0.9427863286646895,0.14251865228550015,0.9358530624179779,0.16771477112413
24,0.9425739018890494,0.14445489740230316,0.9366301729122433,0.16838937406192941
25,0.9434413128900283,0.14410043375526704,0.9364182328596758,0.16854529042771998
26,0.9429456501814049,0.14437469859569763,0.9368421102698639,0.1687996169201522
27,0.9433528005517591,0.14448736521243458,0.9368421116173372,0.16810805449760327
28,0.9427863287491004,0.14280940884363866,0.9364888788701283,0.1688518589227623
29,0.9445034492161447,0.14176349672654556,0.9369834033013738,0.16908817472747592
