epoch,acc,loss,val_acc,val_loss
0,0.45230494802652443,1.7260737066570666,0.72370814602825,0.9638010969853904
1,0.5539855410566734,0.979044269837188,0.7232621732795321,0.9436767145442021
2,0.5928081873268849,0.7054310188910378,0.7249052307559211,0.8043919612930533
3,0.636841610970827,0.5875981424786252,0.7240602297583505,0.7701405589138742
4,0.6608769125518033,0.5071440874528531,0.7267360662317702,0.700509589219444
5,0.6874002441588998,0.4709665300857068,0.7277923175633763,0.7043515817944195
6,0.7109191621673935,0.43804365777877585,0.7286959991857782,0.6700074591574764
7,0.7285231430142622,0.4168644655132482,0.7281796096872628,0.6700389500274686
8,0.7403060746757024,0.40475763850464597,0.7287429436856433,0.6581415369455612
9,0.7449065812954084,0.39087103587474614,0.7287546798106095,0.6517477897990975
10,0.7562670173381777,0.3830707440487309,0.7289189854943815,0.6252795963549425
11,0.7587081024584306,0.37598390590863634,0.7294119027429644,0.6234367525315782
12,0.7646699838823651,0.36649196657840327,0.7289894022441791,0.5899914689850406
13,0.7703032577085939,0.36344165514807286,0.7292593331184031,0.5948984599696031
14,0.7698338183984209,0.36043366387174475,0.7290950273688754,0.584989532875724
15,0.7705849217155284,0.35307630753026925,0.7289307216193478,0.5560711261855551
16,0.772979063200241,0.35059307178033144,0.7290011384537882,0.5716885409238678
17,0.773777110197658,0.34666221824378185,0.7287194714545979,0.5555136104314036
18,0.774199605379829,0.34178540531139107,0.7287429437045305,0.5178016330501845
19,0.7753732047465114,0.34190672749913853,0.7292241247435043,0.4516153170790577
20,0.7795981596405098,0.3427347482039821,0.7286373185798342,0.4928970167705341
21,0.778518448591389,0.33621829104875695,0.7285551657050704,0.49106539285087675
22,0.7780020658415412,0.3344436731487135,0.7289894023288219,0.46105381238363585
23,0.7789409442044638,0.3367172910701321,0.7285903740799692,0.5017102124697809
24,0.7803962069681,0.3297632220132554,0.7288250965792943,0.49700807795827967
25,0.7832597880316009,0.326416783904304,0.7285903740799692,0.4721271003167882
26,0.7834006193243566,0.3294927609793939,0.7285082212052053,0.46904830152916777
27,0.7808187027602518,0.33232883162290744,0.7283791238305765,0.4697350212687463
28,0.7816167499535341,0.3281891421721738,0.7282500264559476,0.4617870587263646
29,0.7821800765627684,0.3309137714982492,0.7284847489552728,0.4935417196054947
30,0.7838700593676257,0.32860438143879067,0.7283321793307115,0.4750233954878354
31,0.7815698059598399,0.32757643365477207,0.728402596080509,0.4813849324002441
32,0.7821800770104609,0.33039524942516174,0.7283791238305765,0.4766149249429349
33,0.7816636932141321,0.3269729650716761,0.7282617625809139,0.47202098410066057
34,0.7835883954949988,0.3278134981183063,0.7282617625809139,0.47693015996791743
35,0.7821331334364783,0.32836183703580313,0.7282500264559476,0.47461015713966587
36,0.7821800769656916,0.3308421129766691,0.7283439154556777,0.47853510483314343
37,0.7795981599259137,0.3289043905225542,0.7282265542060151,0.4764684818195648
38,0.781428974113065,0.3297278016271216,0.7281326652062851,0.4750343069121302
39,0.7826964607788088,0.322374718240836,0.7281209290813188,0.4741735930002499
40,0.7824147965312396,0.33105593036400993,0.7281091929563526,0.47412246609785663
41,0.7826495166508068,0.32232939276143696,0.7281209290813188,0.47552552888855004
42,0.7829311798798759,0.3250397671143132,0.7280739845814538,0.4730493221847534
43,0.7804431511240827,0.32856879485245544,0.72808572070642,0.47311806387034006
44,0.7859825364704613,0.32285753623631824,0.7281678735811838,0.4730457150436104
45,0.7861233690503326,0.3264206033694935,0.7281209290813188,0.4721114342141633
46,0.7823209091874089,0.32957129845674266,0.7282382903309814,0.4729316305485741
47,0.7811473098654957,0.3270258342796688,0.7282265542060151,0.47257824510156493
48,0.7822739644606185,0.32928542301314795,0.7282148180810488,0.47286580129036965
49,0.7834945074012835,0.32619401863478414,0.7283204432057452,0.47256826249317513
