0,0.09147816374834827
1,0.07959164162528753
2,0.03428095223120231
3,0.24827090135809682
4,0.3395435571602592
5,0.3965476407692463
6,0.00223021036923321
7,0.17666755741659246
8,0.0386145401650847
9,0.14761643370832955
10,0.24766015433704125
11,0.23339747597882154
12,0.2486336997880293
13,0.18660798467072615
14,0.22612396012951963
15,0.27963303905264214
16,0.24296107275292145
17,0.24302310431263652
18,0.18001274640750786
19,0.20259888570179918
20,0.2146462928805114
21,0.21827481399006432
22,0.21219083617240486
23,0.2120909633663648
24,0.21736088025909805
25,0.21284192450186823
26,0.2166993047366903
27,0.22198573404663113
28,0.22306843128750642
29,0.22210919969585252
