epoch,acc,loss,val_acc,val_loss
0,0.626556503624016,0.7704865112849144,0.7139705193119982,0.7610376141304344
1,0.7605008977589968,0.3339871497346508,0.7147216224500287,0.7053309977642193
2,0.7993122631070569,0.2726057000979476,0.7133133039822792,0.6606617439924725
3,0.8123158895039159,0.2478165905350569,0.7122805371506988,0.6734911699091791
4,0.8169399227126407,0.2345537288574346,0.7110599945234185,0.593988071001927
5,0.8227727768957207,0.22496578027145855,0.7107313868809436,0.5901259051814414
6,0.8250143767544827,0.21926047998237883,0.7101680595386131,0.5314041837852624
7,0.8286643116665571,0.21518470126803807,0.7119988734571489,0.5556957151629915
8,0.8323611910022479,0.2107287865818811,0.7152380059329727,0.49009831008939336
9,0.8328071637607591,0.2094735985374068,0.7143460708138596,0.5277996488092495
10,0.8328071636572291,0.2100525355123456,0.7172096516535144,0.4934825392555557
11,0.8347905688331885,0.2067775221822581,0.7222795981821818,0.45160433139647466
12,0.8349196662162116,0.206558365273066,0.7240165242028678,0.4634792288528699
13,0.8374311969030288,0.20434808188280693,0.735470847606256,0.4205552974941249
14,0.8384405037158826,0.20229605311795176,0.7317153316922573,0.4301207688126516
15,0.8387456429838925,0.20218641717889155,0.7420430002319075,0.4169707196344849
16,0.8409520344117936,0.19924770353348475,0.7384752602926857,0.4217132475133032
17,0.8402243947576222,0.20162953806127445,0.7357525112550367,0.4341703011148827
18,0.8411750208330209,0.19946884782233407,0.7321378272325821,0.43638647224643223
19,0.8426537725228073,0.19836627957498607,0.7764998593864033,0.3984626246728692
20,0.8410928679582571,0.19858451809595556,0.7551403628046127,0.4078615440968426
21,0.8443789828921477,0.195445212630991,0.7929771851456878,0.38964101314858063
22,0.8436278708852133,0.19739145700726196,0.7646699843468459,0.40360578801719005
23,0.8432875233738157,0.1968781628701055,0.7426063277085458,0.42203152415316136
24,0.8436630793447549,0.19579576751020744,0.7999718334907412,0.3844164898810549
25,0.8449188447441257,0.19544088516865682,0.7842456108694871,0.4030085936525866
26,0.845094886515789,0.19524020237081807,0.7653271997213341,0.40962370969624423
27,0.8437569682598421,0.1959190560816062,0.7818514694743129,0.39612649953227663
28,0.8448836362943775,0.19432389490798757,0.7642474888960595,0.4092034847957295
29,0.8443555107646326,0.1946577807241741,0.7907238756868271,0.39267807814473
30,0.8448836363412459,0.19369338818144277,0.7867336401177419,0.40087421672264295
31,0.8460337765788454,0.19243652387586593,0.7889869495318335,0.3995572244233452
32,0.8451183588874394,0.1929380489737105,0.7851375458095233,0.4041429228815559
33,0.8464562770398562,0.19186365203448927,0.7741057180359984,0.4063039575006109
34,0.8465971105114701,0.191321278561861,0.7879541827002531,0.400954655890912
35,0.8468435691917238,0.19110741202150935,0.7822270210657127,0.4043679261345246
36,0.8465853744613534,0.19194797534617877,0.7687541078585503,0.41127269922897924
37,0.8468670414514496,0.19104016621457523,0.7901136043508024,0.3984888813163448
38,0.8465619021925336,0.19238968454070077,0.7874847432110033,0.40169749558447626
39,0.8472895418746861,0.19157296677409252,0.7923199698159689,0.39795279569183084
40,0.8469491943730818,0.1904442394953352,0.7867805839771285,0.4033401376450524
41,0.8484044737555745,0.19033586398654243,0.7898788845166389,0.39998558956058405
42,0.8473599586433709,0.19142758134216367,0.7884705661384279,0.40171211648464156
43,0.8468083608636934,0.1915992788839921,0.7885644539915087,0.40217692171415914
44,0.8465501660955485,0.19174211154573687,0.7854192096373809,0.40385398184197707
45,0.8462450268184446,0.19099406229290838,0.7903952679548137,0.3998331924652608
46,0.8464445409617583,0.19180653480688545,0.7894563890210833,0.40086244318521297
47,0.8466088467301731,0.19115431164545726,0.789784996618789,0.40054531576331037
48,0.8473951669895889,0.19069455810430647,0.7885644539915087,0.40170911165730244
49,0.8472660696338473,0.19149563252706922,0.7884236221895029,0.40177718759332953
