epoch,acc,loss,val_acc,val_loss
0,0.6505633802816901,0.4740681656712378,0.6890902262642377,0.43170993559607407
1,0.6709276801561058,0.4023797987696584,0.7129846962670543,0.4605306770564043
2,0.6805765867307441,0.3880502282493489,0.733827809589747,0.38915554190715756
3,0.6878073974957403,0.3742696648559963,0.7547178668613647,0.4169113435845941
4,0.6904015682428756,0.3681164007288074,0.7258942822214248,0.37907730973714865
5,0.6918688593872546,0.36681827663519273,0.7244859637536752,0.3680419405058737
6,0.6910236996886856,0.3598959558634097,0.7017650924823775,0.34422334336998617
7,0.6957542463419752,0.34783012160565635,0.736503614678471,0.3737050982997655
8,0.6995809416508647,0.3438680069483791,0.5816824711294714,0.39163301677090967
9,0.7031963470340624,0.3498591990136925,0.6655713078640132,0.35274092828446224
10,0.7152398727586108,0.31677593324470343,0.7365975025875133,0.31871451455593036
11,0.7216137854941227,0.30323172237437773,0.7384752605333204,0.31157094561265797
12,0.7245835827735277,0.30572614160074874,0.7525115012618905,0.3148544712596835
13,0.7311922620941133,0.29810496091042765,0.7334522580095394,0.3028373791667531
14,0.7283985397532511,0.29704118383353995,0.7467373955553098,0.31212311440395174
15,0.7361810519897596,0.2931322086067276,0.7434043751760399,0.30178869733234176
16,0.731767440223958,0.2883114766064362,0.7439207586142146,0.3005636204223288
17,0.735688042164778,0.28855478469889734,0.7473946108402596,0.3063404176292355
18,0.7378596330605299,0.286100451280687,0.7553750821463144,0.3079477431806536
19,0.7362162669779578,0.28817205493410025,0.7432635433236687,0.29742698891272384
20,0.7387869610653615,0.2859872685511421,0.7498356961843587,0.2952187465647683
21,0.7429423295909053,0.28259011450736243,0.7570650643076139,0.29903044530255657
22,0.7452782570935851,0.2791465160375245,0.7505398554182334,0.30003082223786276
23,0.7432475261471282,0.27737566655321627,0.7558914655956815,0.2957284195819069
24,0.7438813959242034,0.27738245900500696,0.7513848464988832,0.2929760989187066
25,0.7447500322807551,0.2734484957319724,0.7523706694263078,0.2933558708968817
26,0.743388386097123,0.276570512530782,0.7534973242005074,0.29134445628339894
27,0.7461586317817517,0.27498397761068494,0.7531217726091075,0.2899298128220093
28,0.7460999401366202,0.27108077454241897,0.7543892592300822,0.2908243689813864
29,0.7442452841276568,0.2762826861831768,0.7507745751628584,0.2882565999134013
