0,0.6913724256898051
1,0.6808407809087142
2,0.7207255986711082
3,0.7495216624531985
4,0.728615515641958
5,0.740770440999938
6,0.7427417054514749
7,0.7479291004711961
8,0.7297792909787508
9,0.7837348737787235
10,0.7873848057666537
11,0.789316103394598
12,0.7928356561101966
13,0.7878530828462649
14,0.7886978145905311
15,0.7945317367296485
16,0.7959058103532034
17,0.7889497944345609
18,0.7963033499685755
19,0.7954332665208892
20,0.7959561341880227
21,0.7974515574335582
22,0.7967245170230908
23,0.7962351398011894
24,0.7969439969592156
25,0.7970853226355599
26,0.7982780035625427
27,0.7982671236283116
28,0.7979280650799218
29,0.7981631285945717
30,0.7985762011285616
31,0.797205522538209
32,0.7963450615467902
33,0.798824269237935
34,0.7967733604592436
35,0.7975708742373114
36,0.7974420349251727
37,0.7973354752227472
38,0.7978278625613521
39,0.7970174831969252
40,0.7985446222693742
41,0.7983130816557085
42,0.7978210580903662
43,0.7980513082771317
44,0.7978657191570556
45,0.797293578243685
46,0.7979873788508711
47,0.7974729364362267
48,0.7980204342412807
49,0.7987621066070008
