epoch,acc,loss,val_acc,val_loss
0,0.5289073550212164,2.448877763208608,0.6903409090909091,1.9995291226289489
1,0.6525933793591786,2.134258182982804,0.6934280640913792,1.8448472058582475
2,0.6555142503097894,1.9246468299214745,0.6962699823227064,1.649777458150264
3,0.668348380244291,1.775705957585762,0.6966252221730844,1.4229107200358309
4,0.6729509647725261,1.6657182039634635,0.692717584496493,1.3314722466849942
5,0.6719773411223225,1.5910207807838357,0.694849023154108,1.2397474807701991
6,0.6756948132412817,1.546974688203889,0.6216696270829196,1.2493059574181402
7,0.678261639228182,1.5192997452642543,0.6852575489513404,1.1590772222244508
8,0.6752522570366436,1.519746476284148,0.6202486678931471,2.933945359641663
9,0.667020711630377,1.5435917651490798,0.6717584370296336,1.2267248712678573
10,0.6706496725084086,1.5399631390974233,0.6888099468199017,1.1832019371418927
