epoch,acc,loss,val_acc,val_loss
0,0.8503712870949903,0.3441702850384287,0.9107029409384989,0.2154234608905722
1,0.8994158213382106,0.24341220555737664,0.9198869701115666,0.1983230245361813
0,0.8548267325636689,0.3336750367469295,0.9112681114012511,0.21323519580905742
1,0.9016817088020779,0.23848230457027353,0.9174849953764279,0.19950825806558448
2,0.9093290792353113,0.21848584582561265,0.9240551133831244,0.18779109765261318
3,0.918197905517169,0.20211622459231318,0.9288590687064896,0.18160497313756818
4,0.9218091640583834,0.19523462968909608,0.931755566883323,0.17132232697428598
5,0.9243582884048567,0.18696922596275628,0.9236312264985139,0.18338562710804807
6,0.9293503210932454,0.17683249453350092,0.9328859104616656,0.17630133823913047
7,0.9330146874468144,0.17019251178225325,0.928011303401086,0.18060619706443914
8,0.9392458787321475,0.15145261013037253,0.9383256819003127,0.16039970236083972
9,0.9418127037166684,0.1470582565916895,0.9358530577018209,0.16268111567474514
10,0.9445388509670514,0.14085958611334207,0.9386082696266201,0.1645070668224394
11,0.9449283022820623,0.13954328784116032,0.9386789156370725,0.16503023154867785
12,0.9467693365956011,0.1349901030851394,0.9381137435320871,0.16377606937422934
13,0.947194190167984,0.13535811306813433,0.9391027934051832,0.1646040468060562
14,0.9469463575580601,0.1350839276517634,0.9385376209212208,0.16384291130929649
15,0.9473358073431235,0.1332798443667381,0.9381137421846137,0.16369043991722348
16,0.9481678136493658,0.13413777066815752,0.9386082679633326,0.16438772348560068
17,0.9488759027115748,0.1305564227059766,0.9383256822371812,0.16422590816012544
18,0.9474066163527478,0.13478505168196522,0.9381137425004278,0.16381480960364225
19,0.9469994657080582,0.13434346954940504,0.9384669745949543,0.16412578592111768
20,0.9473535096588378,0.13400229453383705,0.938820207005295,0.1643458517332121
21,0.9480793019863837,0.13228454557820366,0.938678913973785,0.16383430835995225
22,0.9473535098487623,0.1341423915907184,0.9383963285634477,0.16387412633650802
23,0.94705257257079,0.13497693996542132,0.9379724488162354,0.16374852767537232
24,0.9470525721487355,0.13594570147276852,0.9384669745739,0.16391596226505237
25,0.9476013427541243,0.13243349757758383,0.9385376215949576,0.1642045970994312
26,0.9475659370253542,0.1338563978996482,0.938043096153107,0.16383765879998735
27,0.9465569092079821,0.1321855646664114,0.938466975268691,0.16431239635773406
28,0.947583640522821,0.1334095251156094,0.9388202083527684,0.1644701431240559
29,0.9466985260032725,0.13557891251714194,0.9383256822161269,0.16401621019806553
