epoch,acc,loss,val_acc,val_loss
0,0.8631188112404593,0.20603534188305977,0.9109148793277788,0.2251720006960266
1,0.9017702200113513,0.15174355989516278,0.9163546524297134,0.2315679589731876
2,0.9121968435131147,0.1372430361616103,0.920876021016322,0.19138404870151168
3,0.9180385842114809,0.12847112110492973,0.9286471286539221,0.18876533053949585
4,0.9227473840584353,0.12194792204862107,0.9294242380954738,0.17830160943411635
5,0.9247831412491956,0.11834855768338286,0.9261744997182191,0.1825109724756771
6,0.9289431698365768,0.11271061494637852,0.9311904008209136,0.17882244896863467
7,0.9307133958368813,0.1104931247513428,0.9294948821057704,0.17876940550883302
8,0.9411223172339576,0.09655807493460623,0.934793364871142,0.16665462520024837
9,0.9432288864731345,0.09185341654345723,0.935005303576236,0.16631301077946636
10,0.9439015702497308,0.09068969136097722,0.9358530604178221,0.16463701851752824
11,0.9452469424455223,0.08898641439977421,0.9349346561972558,0.16692553045828828
12,0.9469994644946516,0.08650951416149753,0.9345107787870679,0.16526160534196252
13,0.9498318261774393,0.08462255871080682,0.9340869000504607,0.17030484812792768
14,0.9505045113046099,0.08122576320974842,0.9345107798187272,0.16797695237602375
15,0.9491414374683912,0.0825156457722187,0.9342988397451055,0.16887857904180711
16,0.9494777802430037,0.08181207242592771,0.9344401310922736,0.16846072601160367
17,0.9503805945881448,0.08132364133999061,0.9352172439446175,0.16894763202285734
18,0.9507169366452647,0.08032738158878636,0.9347227174921618,0.16912134828625613
19,0.9500088468550116,0.08219313919860761,0.934581424460652,0.16852022352697824
20,0.9509116627617544,0.081540341363225,0.9345107784501995,0.16850689646213227
21,0.9507700450907008,0.08076642796062203,0.9344401314291421,0.16841901130829545
22,0.9506461286274684,0.0812209957594322,0.9339456063241598,0.16867626357082763
23,0.9500619527048126,0.08165116616583942,0.9340869003662748,0.16810296743276557
24,0.9502920832628063,0.08101797887056691,0.9342281913765746,0.16855820688688472
25,0.9494954808282945,0.08198515909670687,0.9341575450292539,0.16803485204056773
26,0.9494423753794452,0.08173808623629558,0.9347227181658986,0.1692314354596901
27,0.9497256134438038,0.08157057450564272,0.9341575453661222,0.1684210944653652
28,0.9495485901178397,0.08260988147596614,0.9340868993556697,0.16847378657673492
29,0.9505222131138588,0.08118270356508141,0.9346520708079727,0.169264253774998
