epoch,acc,loss,val_acc,val_loss
0,0.8549504927985233,0.8252990250877478,0.874531972723056,1.1992140618030867
1,0.8721543627938331,0.445297915537941,0.874531972723056,0.36361339306166046
2,0.8724730043078676,0.36468454489013247,0.8740374492181986,0.35663514211379105
3,0.873393520736593,0.3485030472479071,0.874531972723056,0.3945895342050362
4,0.872968665264965,0.3438717923711561,0.8746732655019147,0.3320928628854809
5,0.8732341996841376,0.34166867603430984,0.8704344816887518,0.5241205564281285
6,0.87434943972868,0.33681306649961607,0.8767926604587338,0.4544977241503986
7,0.8730571779725319,0.3380637849130595,0.874531972723056,0.34438206677047745
8,0.8731633913498006,0.3370525645753898,0.8706464232835446,0.3842457549305023
9,0.8744202494135914,0.318996117500251,0.874531972723056,0.3726051090379268
10,0.8744733573736649,0.3136763281818195,0.8742493917709608,0.34140564855523686
11,0.874650379095822,0.30957111598886544,0.8783468825420867,0.3262987828684207
12,0.8757833231337452,0.30806784896560213,0.8787001149524273,0.32408477951805736
13,0.876349795495626,0.308037190136392,0.8796891637149105,0.3298720708376778
14,0.8768454556930253,0.3062928593444664,0.880395627861855,0.33330412337991383
15,0.8762081773919665,0.3065755956678142,0.8809608004931972,0.3239626186721866
16,0.8770755868418952,0.30492507398476704,0.8809608003247631,0.3193944503123244
17,0.8764029015142488,0.3058802804433681,0.8806782147670458,0.3268734942641371
18,0.8764914124175328,0.30545713727053003,0.8806075679144224,0.34106073683540294
19,0.876526818146303,0.30492005791732074,0.8808195061142139,0.3311737635581159
20,0.876668434983799,0.30554273241831154,0.8815966184612551,0.32491905223519
21,0.8774473345961311,0.3030774291056746,0.8819498505347274,0.31971269448036777
22,0.8760134532380303,0.30406513756345827,0.8813846789139903,0.3143806122756602
23,0.8776066561128465,0.30486280439564306,0.8814553255981794,0.3171335306743647
24,0.8768808614217954,0.3039893787357528,0.8815966184612551,0.31521149049669306
25,0.8760842600635226,0.303937979291806,0.8818792036821042,0.322955614094682
26,0.8761373670106652,0.3031652670958376,0.8814553257666136,0.32739380226249787
27,0.876544518879313,0.30519436866672806,0.881596618292821,0.3228513304313894
28,0.8755354904921673,0.30574714527612956,0.8818792038505383,0.32218848277805806
29,0.8768808618966067,0.3031148044150115,0.8816672643032735,0.32153360189291663
